0.040000 0.002226
0.080000 0.002095
0.120000 0.001811
0.160000 0.001560
0.200000 0.001409
0.240000 0.001311
0.280000 0.001214
0.320000 0.001105
0.360000 0.000997
0.400000 0.000905
0.440000 0.000829
0.480000 0.000769
0.520000 0.000722
0.560000 0.000683
0.600000 0.000643
0.640000 0.000602
0.680000 0.000565
0.720000 0.000537
0.760000 0.000515
0.800000 0.000494
0.840000 0.000472
0.880000 0.000453
0.920000 0.000435
0.960000 0.000412
1.000000 0.000388
1.040000 0.000368
1.080000 0.000354
1.120000 0.000347
1.160000 0.000342
1.200000 0.000339
1.240000 0.000339
1.280000 0.000340
1.320000 0.000341
1.360000 0.000342
1.400000 0.000342
1.440000 0.000340
1.480000 0.000336
1.520000 0.000329
1.560000 0.000325
1.600000 0.000327
1.640000 0.000330
1.680000 0.000331
1.720000 0.000327
1.760000 0.000320
1.800000 0.000312
1.840000 0.000303
1.880000 0.000292
1.920000 0.000282
1.960000 0.000273
2.000000 0.000267
2.040000 0.000262
2.080000 0.000256
2.120000 0.000247
2.160000 0.000234
2.200000 0.000219
2.240000 0.000206
2.280000 0.000195
2.320000 0.000186
2.360000 0.000179
2.400000 0.000174
2.440000 0.000172
2.480000 0.000169
2.520000 0.000165
2.560000 0.000160
2.600000 0.000157
2.640000 0.000159
2.680000 0.000166
2.720000 0.000176
2.760000 0.000185
2.800000 0.000189
2.840000 0.000188
2.880000 0.000184
2.920000 0.000178
2.960000 0.000176
3.000000 0.000180
3.040000 0.000185
3.080000 0.000186
3.120000 0.000180
3.160000 0.000172
3.200000 0.000167
3.240000 0.000163
3.280000 0.000162
3.320000 0.000159
3.360000 0.000152
3.400000 0.000138
3.440000 0.000121
3.480000 0.000110
3.520000 0.000110
3.560000 0.000116
3.600000 0.000118
3.640000 0.000113
3.680000 0.000105
3.720000 0.000099
3.760000 0.000096
3.800000 0.000096
3.840000 0.000099
3.880000 0.000104
3.920000 0.000106
3.960000 0.000105
4.000000 0.000104
4.040000 0.000104
4.080000 0.000107
4.120000 0.000110
4.160000 0.000112
4.200000 0.000115
4.240000 0.000118
4.280000 0.000120
4.320000 0.000118
4.360000 0.000115
4.400000 0.000115
4.440000 0.000115
4.480000 0.000111
4.520000 0.000103
4.560000 0.000095
4.600000 0.000093
4.640000 0.000095
4.680000 0.000095
4.720000 0.000091
4.760000 0.000085
4.800000 0.000080
4.840000 0.000078
4.880000 0.000078
4.920000 0.000076
4.960000 0.000070
5.000000 0.000058
5.040000 0.000041
5.080000 0.000025
5.120000 0.000011
5.160000 -0.000002
5.200000 -0.000014
5.240000 -0.000023
5.280000 -0.000030
5.320000 -0.000037
5.360000 -0.000042
5.400000 -0.000041
5.440000 -0.000037
5.480000 -0.000030
5.520000 -0.000025
5.560000 -0.000025
5.600000 -0.000026
5.640000 -0.000021
5.680000 -0.000009
5.720000 0.000005
5.760000 0.000015
5.800000 0.000020
5.840000 0.000021
5.880000 0.000020
5.920000 0.000018
5.960000 0.000019
6.000000 0.000027
6.040000 0.000039
6.080000 0.000049
6.120000 0.000054
6.160000 0.000056
6.200000 0.000057
6.240000 0.000059
6.280000 0.000056
6.320000 0.000049
6.360000 0.000042
6.400000 0.000037
6.440000 0.000032
6.480000 0.000026
6.520000 0.000019
6.560000 0.000011
6.600000 0.000007
6.640000 0.000006
6.680000 0.000006
6.720000 0.000004
6.760000 0.000001
6.800000 -0.000002
6.840000 -0.000003
6.880000 -0.000003
6.920000 -0.000005
6.960000 -0.000009
7.000000 -0.000013
7.040000 -0.000015
7.080000 -0.000013
7.120000 -0.000009
7.160000 -0.000004
7.200000 0.000000
7.240000 0.000003
7.280000 0.000009
7.320000 0.000021
7.360000 0.000038
7.400000 0.000053
7.440000 0.000059
7.480000 0.000057
7.520000 0.000054
7.560000 0.000057
7.600000 0.000068
7.640000 0.000082
7.680000 0.000091
7.720000 0.000092
7.760000 0.000089
7.800000 0.000089
7.840000 0.000093
7.880000 0.000099
7.920000 0.000103
7.960000 0.000106
8.000000 0.000110
