LAMMPS data file via write_data, version 3 Mar 2020, timestep = 100000

256 atoms
1 atom types

0.0000000000000000e+00 2.1504000000000001e+01 xlo xhi
0.0000000000000000e+00 2.1504000000000001e+01 ylo yhi
0.0000000000000000e+00 2.1504000000000001e+01 zlo zhi

Masses

1 39.948

Pair Coeffs # lj/cut

1 0.2381 3.405

Atoms # atomic

4 1 2.1153819943269557e+01 2.9240494029096671e+00 2.8966408757460713e+00 -1 0 0
49 1 2.1057471720811179e+01 5.4776296675831118e+00 5.6695429825949013e+00 -1 0 0
30 1 1.8566032366267027e+01 8.2708978896433312e+00 3.8244388174110987e-02 0 0 0
41 1 1.0155710461730031e+01 1.7775141738335876e-01 5.5402243964553053e+00 0 0 0
65 1 2.1411072830405228e+01 1.8004040516665043e-01 1.0684894641090811e+01 -1 0 0
6 1 8.1776823813143569e+00 3.0671549756315364e+00 1.7141833737523285e-01 0 0 0
82 1 2.6198616613758201e+00 8.0186592312319718e+00 1.0445982105012387e+01 0 0 0
1 1 2.1440447285693132e+01 4.6135114379161585e-01 3.1736384742261819e-01 -1 0 0
59 1 1.3255001034691819e+01 5.3241106985257449e+00 8.1167997215587189e+00 0 0 0
11 1 1.3158424578040128e+01 1.9300783010002631e-01 2.5958632886668851e+00 0 0 0
15 1 1.8715748679576755e+01 2.7445074484051091e-01 2.8154227026355456e+00 0 0 0
20 1 1.3698665900859058e-01 8.2241897462048215e+00 2.8849516970086957e+00 0 0 0
12 1 1.0504615778801881e+01 2.6174628952013097e+00 2.9536706205753323e+00 0 0 0
13 1 1.5755906780279059e+01 2.9078632764819040e-01 5.4844045044414667e-02 0 0 0
46 1 1.8511399458528143e+01 2.7852835237332592e+00 5.5035445056508765e+00 0 0 0
33 1 1.2004183533303424e-02 2.1616023118744770e-01 5.1156180144932790e+00 0 0 0
52 1 1.7335353601743009e-01 8.0373646748145848e+00 8.0574130510196849e+00 0 0 0
171 1 1.3193748361300978e+01 1.0235403306999604e+01 8.2386071306482567e+00 0 0 0
64 1 1.5967081754700152e+01 8.1172596347707060e+00 8.3485524882546116e+00 0 0 0
5 1 5.7788150202794206e+00 3.5170107706513848e-01 1.0798151092928726e-01 0 0 0
61 1 1.6162190675892212e+01 5.4473148756379794e+00 5.7131591070201626e+00 0 0 0
58 1 1.3165595563267116e+01 7.8305433473020924e+00 5.4154249021684926e+00 0 0 0
42 1 1.2847325024452299e+01 2.8259450165641322e+00 5.1973298761354689e+00 0 0 0
31 1 1.8722235657991725e+01 5.3372037247488331e+00 2.2874622058780814e+00 0 0 0
32 1 1.5968649329830351e+01 7.9129016599124906e+00 2.8828860714932993e+00 0 0 0
62 1 1.8844912115779771e+01 8.3886699335238628e+00 5.6019569854270701e+00 0 0 0
16 1 1.5925642682982446e+01 3.0494150077788134e+00 2.6633192661816336e+00 0 0 0
27 1 1.3214421521455479e+01 5.3892709934228495e+00 2.7633551964747594e+00 0 0 0
60 1 1.0602969880951909e+01 7.6323039052859620e+00 8.1021017152362038e+00 0 0 0
44 1 1.1050636033420767e+01 2.7120556907910327e+00 8.2299380581202382e+00 0 0 0
48 1 1.5535778968253322e+01 2.5084574208612738e+00 8.0234408976396878e+00 0 0 0
63 1 1.8874740958747047e+01 5.2049856662050109e+00 8.5848244424281912e+00 0 0 0
81 1 3.5279048681349773e-01 5.3688192605359291e+00 1.0641383422696634e+01 0 0 0
21 1 5.3293053202085083e+00 5.0365057892433427e+00 3.8139601065661632e-01 0 0 0
47 1 1.8760781187868517e+01 4.7045163117626590e-02 7.9165465483666368e+00 0 0 0
167 1 8.1070334070009480e+00 1.0745549015804318e+01 7.7791153577660328e+00 0 0 0
25 1 1.0576036816794469e+01 5.5932261191594428e+00 2.6977504311509765e-01 0 0 0
86 1 8.0710105688404141e+00 8.2804953000226558e+00 1.0705302846247472e+01 0 0 0
10 1 1.3145794952361495e+01 2.8827988602989345e+00 2.3472888520866098e-01 0 0 0
9 1 1.0928622686057686e+01 1.1767587519049973e-02 1.0023072788693865e-01 0 0 0
22 1 7.9316282263209823e+00 8.0560269595162275e+00 1.2741655117352876e-01 0 0 0
129 1 2.1467190126488280e+01 1.0456353165314646e+01 5.2978125818807342e-02 -1 0 0
78 1 1.8472155278420605e+01 2.5672413436671331e+00 1.0621734760675547e+01 0 0 0
72 1 5.2915292310661997e+00 2.3654540734699032e+00 1.3344574897394109e+01 0 0 0
83 1 2.6624040886576892e+00 5.3782886509488348e+00 1.3225491020767929e+01 0 0 0
87 1 7.9821681386507661e+00 5.7872102840971147e+00 1.3564515194233772e+01 0 0 0
88 1 5.3629552236525901e+00 8.4298743515764674e+00 1.2795632234601113e+01 0 0 0
98 1 2.8086103084376970e+00 2.5625228252908339e+00 1.5776844671776962e+01 0 0 0
102 1 8.1292002735203130e+00 2.5914960230256026e+00 1.5668681929338875e+01 0 0 0
104 1 5.6735459332019484e+00 2.8938872817134333e+00 1.8953281725315165e+01 0 0 0
114 1 2.9686066149924990e+00 8.2117864005226568e+00 1.5626216333261482e+01 0 0 0
115 1 2.9877515956227376e+00 5.1695086263217869e+00 1.8423198884289114e+01 0 0 0
117 1 5.4401500620987431e+00 5.1293948536576774e+00 1.5786347877819146e+01 0 0 0
118 1 7.5929396690944024e+00 8.1012747566862107e+00 1.5891472937199906e+01 0 0 0
119 1 8.0571523463569292e+00 5.3613912775460015e+00 1.8859660403977745e+01 0 0 0
120 1 5.3578761552666423e+00 7.9557663439650623e+00 1.8403893856617078e+01 0 0 0
113 1 3.4480891138189346e-01 5.2420573598121525e+00 1.5844636945729464e+01 0 0 0
74 1 1.3579648038411420e+01 2.4965189267491308e+00 1.0924850055128276e+01 0 0 0
124 1 1.0676328116554952e+01 7.8689277020898958e+00 1.8701774958591528e+01 0 0 0
233 1 1.0862790429331183e+01 1.0563597965340909e+01 1.6246334871973122e+01 0 0 0
68 1 1.2674796302367833e-01 2.4067882372904870e+00 1.3419586280728545e+01 0 0 0
121 1 1.0650249055799950e+01 5.2375157781243473e+00 1.5943371399269719e+01 0 0 0
85 1 5.1695145036637813e+00 5.2738799871242250e+00 1.0895912217621911e+01 0 0 0
207 1 1.8867478394203999e+01 1.0567452250512927e+01 1.3286395101012697e+01 0 0 0
99 1 2.7334343063125757e+00 2.5915731160835426e-01 1.9590761536931598e+01 0 0 0
14 1 1.8665974741119904e+01 2.6073397319481835e+00 2.1500945488420307e+01 0 0 -1
137 1 1.0486783343076540e+01 1.0728053589968816e+01 2.1432271154852394e+01 0 0 -1
107 1 1.3364604437285813e+01 3.6398323077482020e-01 1.9064768475734105e+01 0 0 0
116 1 2.1385339804767600e+01 8.0771517875146266e+00 1.8892605882535168e+01 -1 0 0
110 1 1.8997257801627295e+01 2.4103196680303092e+00 1.6321075656463336e+01 0 0 0
128 1 1.6140226690918819e+01 8.6413070503681677e+00 1.8542575863136705e+01 0 0 0
70 1 8.3101865306261526e+00 2.6473896405205024e+00 1.1023287441970465e+01 0 0 0
225 1 3.0743226299575260e-01 1.0368497003500007e+01 1.5888987295551601e+01 0 0 0
126 1 1.8859191824973315e+01 8.0016620444867108e+00 1.5839148634192689e+01 0 0 0
227 1 2.7347532851477179e+00 1.0504503536347178e+01 1.8421130435169669e+01 0 0 0
91 1 1.3539320568229305e+01 5.1600233245600968e+00 1.3612990712934064e+01 0 0 0
112 1 1.6103970371470986e+01 2.8779039912652569e+00 1.8834667682318777e+01 0 0 0
96 1 1.6026707178955398e+01 7.9447403519598767e+00 1.3648483411403136e+01 0 0 0
108 1 1.0811246639048720e+01 2.7557170854743824e+00 1.8727291426247781e+01 0 0 0
84 1 2.1148045138049252e+01 7.9124687923271226e+00 1.3306657976909259e+01 -1 0 0
80 1 1.6315826876025387e+01 2.5123301681167765e+00 1.3274411738717086e+01 0 0 0
95 1 1.8740889037132163e+01 5.2387431835259921e+00 1.3596296412838457e+01 0 0 0
122 1 1.3421960441288235e+01 8.3300866128835374e+00 1.6436385119916839e+01 0 0 0
125 1 1.5856508129664608e+01 5.3623911661303341e+00 1.6221147067639226e+01 0 0 0
100 1 2.1335266024835882e+01 2.9808257742113828e+00 1.8935046603000238e+01 -1 0 0
123 1 1.3287187865959089e+01 5.4264731464106504e+00 1.8967768370612834e+01 0 0 0
127 1 1.8539889968327238e+01 5.4513501420372270e+00 1.8911413459013776e+01 0 0 0
76 1 1.0892271285539898e+01 2.3753103721670339e+00 1.3461768101016158e+01 0 0 0
92 1 1.0828251743626691e+01 8.0970467885095037e+00 1.3821063332918506e+01 0 0 0
106 1 1.3648355821472242e+01 2.3734221995831639e+00 1.6062198978481629e+01 0 0 0
90 1 1.3551615981060518e+01 7.9993506364295381e+00 1.0927743437341913e+01 0 0 0
29 1 1.5989259506489576e+01 5.6830292948368095e+00 2.1204718887467845e+01 0 0 -1
193 1 3.1532163069313357e-01 1.0713666673064736e+01 1.0753918856929557e+01 0 0 0
133 1 5.1104188988358974e+00 1.0471199378721458e+01 2.1216046615603819e+01 0 0 -1
103 1 8.1109773255217466e+00 3.6541884514753548e-01 1.8605665496413589e+01 0 0 0
239 1 1.8805794710250979e+01 1.0716529608417311e+01 1.8509245628284191e+01 0 0 0
18 1 2.6621772510843216e+00 7.6077316541156632e+00 2.1313177951433516e+01 0 0 -1
89 1 1.0833464632663459e+01 5.2996285548680691e+00 1.1275675603878431e+01 0 0 0
94 1 1.8401649734973162e+01 7.7777512037520138e+00 1.0839230034021055e+01 0 0 0
17 1 2.1366864176863572e+01 5.4690506487455393e+00 2.1357093556444742e+01 -1 0 -1
105 1 1.0883073080917223e+01 1.3503122166450510e-01 1.5941110650210451e+01 0 0 0
205 1 1.6210453993664547e+01 1.0705825273116998e+01 1.0763812264286438e+01 0 0 0
201 1 1.0915079064936332e+01 1.0649470516490631e+01 1.0859464327619387e+01 0 0 0
93 1 1.5810598088424820e+01 5.5779520966219893e+00 1.0843061130285642e+01 0 0 0
66 1 2.7287007103488645e+00 2.5195176949239348e+00 1.0859661529845180e+01 0 0 0
73 1 1.0728291151989986e+01 8.1097485432824662e-02 1.0803264595337101e+01 0 0 0
136 1 5.5580213455565115e+00 1.3691479514181088e+01 2.3690781110379548e+00 0 0 0
147 1 2.8456093671421141e+00 1.5743763558629256e+01 2.6123697979679195e+00 0 0 0
151 1 8.3988619510872056e+00 1.6115192315421982e+01 2.4759735188893779e+00 0 0 0
152 1 5.6048146151283751e+00 1.8910777634293645e+01 2.6736620059869938e+00 0 0 0
162 1 2.5419485575809069e+00 1.3511234011283923e+01 5.3800998356047982e+00 0 0 0
166 1 8.3881191973246203e+00 1.3255016464629305e+01 4.9056756494812968e+00 0 0 0
168 1 5.0168361782912738e+00 1.3661061063934987e+01 7.9988500234846844e+00 0 0 0
178 1 2.5488768395486878e+00 1.8802975214412875e+01 5.4318930096573066e+00 0 0 0
179 1 2.6427076396544509e+00 1.6311832478702460e+01 8.0195346054430043e+00 0 0 0
181 1 5.1068738508111062e+00 1.5983750758296095e+01 5.3913716512769003e+00 0 0 0
182 1 8.1246187062643198e+00 1.8620234555380275e+01 5.2907354628137986e+00 0 0 0
183 1 8.2848474371132390e+00 1.5667868620213349e+01 7.8127742873946300e+00 0 0 0
184 1 5.8204690900460090e+00 1.8683581736640704e+01 8.0925263906135640e+00 0 0 0
139 1 1.3457107285817907e+01 1.0840418732670621e+01 2.6576546399359180e+00 0 0 0
45 1 1.6010167491986035e+01 2.1336879929140316e+01 5.6288180306312325e+00 0 -1 0
148 1 2.1501463245434149e+01 1.8670610042470106e+01 2.4483823416344501e+00 -1 0 0
131 1 2.7558817521390191e+00 1.0920172750725559e+01 2.5194019529460672e+00 0 0 0
164 1 2.4994964176260370e-01 1.3746261257782649e+01 7.8199922624016907e+00 0 0 0
175 1 1.9160528707756711e+01 1.0990511859411837e+01 8.3112273697749046e+00 0 0 0
161 1 2.1464253354985505e+01 1.0889300796362354e+01 5.0006690392322168e+00 -1 0 0
172 1 1.1080507270653047e+01 1.3236867670462653e+01 7.9486361046920315e+00 0 0 0
169 1 1.0699677990784101e+01 1.0899458238614095e+01 5.2770409580217601e+00 0 0 0
154 1 1.3254314201267066e+01 1.9056096765536608e+01 1.1447754415821533e-01 0 0 0
77 1 1.6245537717841984e+01 2.0980043843796416e+01 1.0605970526099600e+01 0 -1 0
217 1 1.0924340086191046e+01 1.5921971691693363e+01 1.0430935898323996e+01 0 0 0
158 1 1.8889687603568355e+01 1.9157928073153652e+01 1.3288871644603240e-01 0 0 0
190 1 1.8579027307762935e+01 1.8817885525209011e+01 5.4990261634061977e+00 0 0 0
144 1 1.5898504846455884e+01 1.3414780499247886e+01 2.7205138966466333e+00 0 0 0
146 1 2.9859577320790938e+00 1.8624994496481310e+01 2.9385546129715251e-01 0 0 0
140 1 1.0844365914602232e+01 1.3413819599916764e+01 2.4118122300756704e+00 0 0 0
177 1 2.1246324726728886e+01 1.6280959676557814e+01 5.3974385164617154e+00 -1 0 0
159 1 1.8799507171912129e+01 1.6205509455878612e+01 2.6428270160728986e+00 0 0 0
188 1 1.0817347269109522e+01 1.8757365424676060e+01 8.0204492344226974e+00 0 0 0
132 1 2.1322039674832585e+01 1.3635960438008944e+01 2.7185882496503733e+00 -1 0 0
180 1 2.1031382323578899e+01 1.8886520157423298e+01 7.8479704498489395e+00 -1 0 0
185 1 1.0877210166877864e+01 1.6000247097682504e+01 5.3793165475413156e+00 0 0 0
170 1 1.3671090846090159e+01 1.3293452303561706e+01 5.6281124824453741e+00 0 0 0
160 1 1.6015245851831981e+01 1.9012835317057469e+01 2.8101285266823144e+00 0 0 0
176 1 1.6201872490376442e+01 1.3163485274607083e+01 7.9963177638856564e+00 0 0 0
192 1 1.6491072751618049e+01 1.8572693651699655e+01 8.1667708669033932e+00 0 0 0
156 1 1.0620915909171776e+01 1.9086675181297608e+01 2.6664034408550377e+00 0 0 0
186 1 1.3240515944823725e+01 1.8964912378323039e+01 5.4977219063692315e+00 0 0 0
155 1 1.3317423194404689e+01 1.5848014182249052e+01 3.0269971103737565e+00 0 0 0
191 1 1.8925112285202534e+01 1.5887248645433102e+01 7.9643762637925244e+00 0 0 0
189 1 1.6069843518004575e+01 1.5878784659314592e+01 5.4876261227153211e+00 0 0 0
187 1 1.3473355232585186e+01 1.6494619238329069e+01 7.9196217273056027e+00 0 0 0
174 1 1.8698178748741942e+01 1.3412086438055416e+01 5.2193219580081083e+00 0 0 0
165 1 5.3128777650483352e+00 1.1368047843984339e+01 4.9787822632460639e+00 0 0 0
135 1 7.9802826343417337e+00 1.0844455301329702e+01 2.5368960660970465e+00 0 0 0
163 1 2.6053464090742415e+00 1.0950178142626875e+01 8.0734859906753851e+00 0 0 0
35 1 2.7343687385608626e+00 2.1262071784905412e+01 8.0311090210150109e+00 0 -1 0
39 1 8.0503667699531558e+00 2.1429061653886460e+01 8.0955361915436157e+00 0 -1 0
197 1 5.6383842955158912e+00 1.0909606097628247e+01 1.0423775134246982e+01 0 0 0
43 1 1.3398284367718130e+01 2.1208020167658240e+01 7.8894306039927100e+00 0 -1 0
37 1 4.9612436901945118e+00 2.1289471380821606e+01 5.4944080089194838e+00 0 -1 0
3 1 2.9037698052234120e+00 2.1436421456069017e+01 2.7465912837315076e+00 0 -1 0
202 1 1.3687811230556111e+01 1.3246106641106298e+01 1.0513513827897732e+01 0 0 0
157 1 1.5960300750057144e+01 1.6296552665966452e+01 2.2611546541158142e-01 0 0 0
198 1 8.4414223836134692e+00 1.3216732049082701e+01 1.0676767343516868e+01 0 0 0
173 1 1.5970226397001174e+01 1.0872725112346798e+01 5.4337380130405188e+00 0 0 0
141 1 1.6035910558666039e+01 1.0794706447418035e+01 2.3584155141489410e-01 0 0 0
143 1 1.8501818812704276e+01 1.0836376279004224e+01 2.7846735661278319e+00 0 0 0
210 1 2.5177719062063453e+00 1.8876755042702605e+01 1.0709986555943351e+01 0 0 0
209 1 2.4296902075775229e-01 1.6512867911298049e+01 1.0700056110218096e+01 0 0 0
206 1 1.9026865735573782e+01 1.3618308823392749e+01 1.0652560860442705e+01 0 0 0
69 1 5.5433659119447007e+00 2.1076261999285599e+01 1.0747362709634702e+01 0 -1 0
200 1 5.4341252483570051e+00 1.3557941604929777e+01 1.3540388699201158e+01 0 0 0
211 1 2.7471528384928647e+00 1.6047989263693800e+01 1.3038773165605409e+01 0 0 0
215 1 8.2107210259008561e+00 1.6230328800130096e+01 1.3855222217820854e+01 0 0 0
216 1 5.3593252213456042e+00 1.8657547534634059e+01 1.3499194435538648e+01 0 0 0
226 1 2.3262236624486987e+00 1.3235091666262441e+01 1.6279876754722643e+01 0 0 0
230 1 8.2911191187270070e+00 1.3339489110100775e+01 1.6056042744538715e+01 0 0 0
232 1 5.9283450783801426e+00 1.3624270490919882e+01 1.8700812133033470e+01 0 0 0
242 1 3.0677939814257016e+00 1.8853308460385506e+01 1.6290390568150869e+01 0 0 0
243 1 2.4772607109245848e+00 1.5865794745534995e+01 1.8534478003522015e+01 0 0 0
245 1 5.2664501848943566e+00 1.5831268247193945e+01 1.6099072845972209e+01 0 0 0
246 1 7.9269747655824156e+00 1.8733545555538690e+01 1.6479026240410235e+01 0 0 0
247 1 8.4577693240236549e+00 1.6365240029052792e+01 1.8885406161258743e+01 0 0 0
248 1 5.4651754485021620e+00 1.8858508921919153e+01 1.9018262696572350e+01 0 0 0
196 1 1.5142315604521869e-01 1.3097310215651099e+01 1.3533877740679115e+01 0 0 0
214 1 8.4881773164301766e+00 1.8358816297474000e+01 1.0845426146004391e+01 0 0 0
195 1 2.9813634258547128e+00 1.1012566584440840e+01 1.3488590614245007e+01 0 0 0
236 1 1.0864237164231044e+01 1.3639277278792074e+01 1.8730533427916797e+01 0 0 0
220 1 1.0824805076532474e+01 1.9039493054218482e+01 1.3549624249021324e+01 0 0 0
252 1 1.0665451554311495e+01 1.8920141230189380e+01 1.8704388464136773e+01 0 0 0
229 1 5.7053054251198558e+00 1.0813027154967331e+01 1.6147029979347540e+01 0 0 0
97 1 2.8975220104839750e-01 2.1451994292575627e+01 1.6457526958879260e+01 0 -1 0
218 1 1.3618872340893169e+01 1.8761640148274616e+01 1.0765683005386698e+01 0 0 0
244 1 2.1393747897349375e+01 1.8955365303522441e+01 1.9148193874184145e+01 -1 0 0
228 1 2.1004814554241815e+01 1.3332488052460331e+01 1.8891357389788745e+01 -1 0 0
241 1 2.1179529395553857e+01 1.6262304804144609e+01 1.6366835784829682e+01 -1 0 0
153 1 1.0980395553220749e+01 1.6391379575945304e+01 2.1479949701786982e+01 0 0 -1
142 1 1.8644569861212748e+01 1.3769977432929306e+01 2.1288972066421298e+01 0 0 -1
203 1 1.3373827465477294e+01 1.0773581801179771e+01 1.3132062907655580e+01 0 0 0
235 1 1.3399073121526248e+01 1.0817476274897222e+01 1.8920713271473652e+01 0 0 0
130 1 2.5588669481121906e+00 1.3499741420511294e+01 2.1256615220418571e+01 0 0 -1
199 1 8.4275624821295985e+00 1.0892122523244788e+01 1.3335176781241367e+01 0 0 0
234 1 1.3307453657872340e+01 1.3425850168456055e+01 1.5939964170102821e+01 0 0 0
150 1 8.2086188822981061e+00 1.8854887409687773e+01 2.1458727521081773e+01 0 0 -1
221 1 1.6445056659724884e+01 1.6254697709397959e+01 1.0927182967450252e+01 0 0 0
67 1 2.4643690992497023e+00 2.1331525382894363e+01 1.3292512542524511e+01 0 -1 0
75 1 1.3850591696915197e+01 2.1392208218491348e+01 1.3513469148394872e+01 0 -1 0
212 1 7.3065046460657236e-03 1.8935262898662746e+01 1.3790461047112668e+01 0 0 0
111 1 1.8704789983500980e+01 2.1305289326741185e+01 1.8550271008400639e+01 0 -1 0
208 1 1.6114107972865586e+01 1.3742679595495751e+01 1.3569955015579023e+01 0 0 0
240 1 1.5834681677220235e+01 1.3189469570449930e+01 1.8595401239630398e+01 0 0 0
253 1 1.6340592718496669e+01 1.6085626533037718e+01 1.6387477296217153e+01 0 0 0
204 1 1.0852642076075000e+01 1.3411863897619822e+01 1.3193531049518072e+01 0 0 0
249 1 1.0890689683414056e+01 1.6124872563624454e+01 1.6225555186603930e+01 0 0 0
231 1 8.2124510342548867e+00 1.0868523808356953e+01 1.8756196318232909e+01 0 0 0
238 1 1.8748753553739988e+01 1.3040002920388929e+01 1.5749755855858817e+01 0 0 0
223 1 1.8964910494074310e+01 1.6454500469819344e+01 1.3587214183699066e+01 0 0 0
250 1 1.3389842135636226e+01 1.8598364029002763e+01 1.6193093640704895e+01 0 0 0
256 1 1.5886478527832990e+01 1.8993168454598980e+01 1.9081989051218873e+01 0 0 0
219 1 1.3468684561720501e+01 1.6128792719246661e+01 1.3615408712726804e+01 0 0 0
224 1 1.5942246555130145e+01 1.8649866139634444e+01 1.3471458011879175e+01 0 0 0
255 1 1.8650001706472114e+01 1.6543120646370124e+01 1.9129612853425549e+01 0 0 0
251 1 1.3616055214721216e+01 1.5982641311859751e+01 1.8792295939054508e+01 0 0 0
254 1 1.8817412096617190e+01 1.8768552263574421e+01 1.6296273870007045e+01 0 0 0
194 1 2.8050553785546071e+00 1.3457205785504216e+01 1.0878607100330484e+01 0 0 0
149 1 5.5120107498213429e+00 1.6061122355240347e+01 2.1369603155652968e+01 0 0 -1
213 1 5.6584456818946762e+00 1.6115494106984176e+01 1.0909253832992896e+01 0 0 0
79 1 1.8800871578241431e+01 2.1362897704110821e+01 1.3603048930977975e+01 0 -1 0
134 1 8.3565046242909915e+00 1.3657428973037309e+01 2.1273456754518705e+01 0 0 -1
237 1 1.5947330793417123e+01 1.0904424999457962e+01 1.5816002213144825e+01 0 0 0
109 1 1.6260917776601080e+01 2.1389317014672503e+01 1.6243993309607042e+01 0 -1 0
222 1 1.9058500235692701e+01 1.8855667741618845e+01 1.1114844698583427e+01 0 0 0
71 1 8.0167689487167788e+00 2.1224767621271969e+01 1.3576390366213209e+01 0 -1 0
101 1 5.4418447932279657e+00 2.1384313168725104e+01 1.6224241279129927e+01 0 -1 0
138 1 1.3494162883682373e+01 1.3519381901834349e+01 2.1299875250663661e+01 0 0 -1
145 1 1.8600963429167106e-01 1.6180628324271741e+01 2.1415587326540219e+01 0 0 -1

Velocities

8 -1.8445711654379796e-03 -1.8897743745819988e-03 -4.7086619397044102e-04
19 1.0481383943535649e-03 -9.1024370867985691e-04 1.6286842104207301e-03
23 1.4473753619045552e-03 4.7013996196065350e-04 -6.9201567291964214e-04
24 4.9941027233035037e-04 -1.2736317791759840e-04 -2.3789252781128312e-04
34 -6.8985823468489945e-04 5.1440494417600245e-04 2.7769758613379957e-04
38 -7.2469477297839647e-04 6.3203243348098021e-04 -7.4278415944935435e-04
40 4.2293929248783034e-04 8.3694029037102474e-04 1.5545368383355950e-03
50 1.2286595615814387e-03 -1.1321568223967751e-03 -1.6280678560323901e-03
51 2.0999671052035077e-03 -1.3391120011413105e-03 -6.9740990445662458e-04
53 -7.6041556861560151e-04 -4.8477951024034911e-05 -6.9575652173716786e-04
54 2.6191672342827780e-03 -2.3773023920057308e-03 8.5726301049442340e-04
55 -7.7791064991443394e-05 4.4339062118456889e-04 -3.6265342501588600e-03
56 -9.2501736426710713e-04 7.7716929149079968e-04 -1.0095264914866981e-03
2 -5.0576576106205944e-04 -2.4305038005641775e-03 4.0471058924971106e-04
57 1.6775274974501785e-03 4.1705173333992897e-04 2.7084604549320197e-04
26 -6.3840995704795959e-04 2.5358073694678506e-03 -4.1945303454691006e-04
28 3.0451026810648135e-03 -2.0434560270981466e-03 -1.7091506929184845e-03
36 -4.3065471717826858e-04 -2.0859959668598251e-03 1.5302988069550185e-03
7 -8.6157991928607599e-04 -7.6162961305607476e-04 2.8157700231306259e-04
4 -1.0632064202039302e-03 2.0218785506445030e-03 1.0133921042371253e-03
49 5.7165068839948405e-04 -7.5489884373373603e-04 9.4705982940892282e-04
30 1.3504015519626167e-04 -6.6548286468029244e-05 -5.6312429828825252e-04
41 3.4604820649002962e-04 1.8644515317333861e-03 2.2721893559232795e-04
65 -8.2144891083017909e-04 1.8003465758480660e-03 -6.7766554275431711e-04
6 6.9078454817850254e-04 -1.7408363587477680e-03 -1.5945387735218607e-03
82 4.5565420512738556e-04 -6.2699538243317051e-04 1.9990906899837761e-03
1 5.4280409614809863e-04 8.1974170678500160e-06 -1.2368118271024948e-03
59 7.2501957411659674e-04 2.3509542361080859e-03 1.0548035005725181e-03
11 1.4789182894644742e-03 1.3898969049383372e-03 -2.0607052960945472e-03
15 -7.7225008636252384e-04 5.3163206935957004e-04 -7.4171602389169213e-04
20 -1.9586626886381607e-03 -3.8733020807725765e-04 -1.2394609644411558e-03
12 -2.6353143761234519e-04 -1.1800983568652792e-03 -2.1812841604551206e-04
13 1.3496706791332595e-04 -1.4638882111110445e-05 -1.9325725962495678e-03
46 6.9857408346620466e-05 -1.3227749498541149e-03 9.2076502128748473e-04
33 -5.8334412113240420e-04 1.5516366106064908e-03 -5.9551137670927950e-04
52 1.4835517069998951e-03 1.4927713763667209e-03 9.8805234597646330e-04
171 1.5364839745521195e-03 -3.6366441927949397e-04 -5.1273582275353695e-05
64 -5.8670046858229374e-04 -3.3070598497157960e-04 9.3521790556826899e-05
5 -9.8454839076269978e-04 -1.3602597488172180e-03 -2.0561301634239313e-03
61 -2.8250313589350080e-04 -6.0204256123964504e-04 1.8779419676952487e-03
58 -7.9347067886597602e-04 -5.3244990822900453e-04 9.2424706422534152e-04
42 1.3945498081029562e-03 5.0459444405409929e-04 1.4169447138229739e-03
31 1.5338432094035175e-03 -4.5386201358661856e-04 -6.2499600644255483e-05
32 9.4654421957152156e-04 9.1190291234703250e-05 1.5270912829025917e-03
62 -7.1615101131422196e-04 1.4208928222991355e-03 -4.1850893010111429e-04
